MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BRK.B,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BF.B,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CAG,COP,ED,STZ,CEG,COO,CPRT,GLW,CPAY,CTVA,CSGP,COST,CTRA,CRWD,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DAY,DECK,DE,DELL,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DOW,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ERIE,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,FTV,FOXA,FOX,BEN,FCX,GRMN,IT,GE,GEHC,GEV,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GDDY,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,IR,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,INVH,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KVUE,KDP,KEY,KEYS,KMB,KIM,KMI,KKR,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LDOS,LEN,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MRNA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,OTIS,PCAR,PKG,PLTR,PANW,PARA,PH,PAYX,PAYC,PYPL,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SW,SNA,SOLV,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UBER,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VLTO,VRSN,VRSK,VZ,VRTX,VTRS,VICI,V,VST,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WMB,WTW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
9.719464639403811e-05,0.0007046721208178511,0.00036341280923354863,0.000779320189202013,0.0006058014648818411,0.0006441799057384476,0.001543391540319457,0.0003313587255180803,0.0008379747675335936,0.0006332231886311307,0.00038077712560169046,0.00034304360035770264,0.0002823239034107513,0.0007968521087646539,-6.406013819073642e-05,0.00046988494884410556,0.0003175509809459057,0.0002356210649845044,0.0006124390769067579,0.0009591930959438617,0.0009658230209787429,0.0001538031255237722,0.0008205525613556576,0.0002281731358885666,0.0002588549836323978,0.00020186242509749328,0.0009264583585304977,0.0006175153342433589,0.0002003005824191172,0.0003177116298638653,0.0011790863262834672,0.0005922868901806452,0.0003775262966771715,0.0008716286614306394,0.0007746278760295307,0.00041781272837512664,0.0005779979707869602,0.0011059924404860904,0.0011302101331253258,0.0014084554164902079,0.0002061865176101957,0.0010373542621003845,0.00040732199964734205,0.0020418503935687605,0.0010574742015001955,0.0005380868026008134,-9.387542879124279e-05,0.00032556971942822234,0.0006111889590911997,0.0005760178575026731,0.0009860031751954086,0.00024411554584212572,0.0006439903725577213,0.00185417350460632,0.0007066371508086612,0.00026577356938636604,0.00034473674849542195,-0.0005286179901085442,3.898229493962659e-05,0.0006768173020953289,0.00043276554500416495,0.0005581958367231924,5.045279101273885e-05,0.000712675916617044,0.0011801740184085282,0.0004825628412087122,-0.00010143652757988772,0.0008553025462544529,0.00021372864657692557,0.0006794180243806353,-4.398011760804832e-05,0.001702699808375541,0.0006028378247737026,0.0009630501314589635,-0.00011487816412384926,0.0022974719150810614,0.0006711344739557662,-0.00012941931548253834,0.00046587480891622775,0.0013618580958157814,0.0008358091115396353,0.0003057258615405485,0.00011928757134741785,0.0006850219242633056,0.0008423993305110073,0.00030245501665752944,0.00022304263742964017,0.0015835180353416228,0.0005300013613179896,0.00101528329820822,0.0006269485254244171,0.0008826241189500632,0.0005629212706304183,0.0003745610221973733,0.0009514829326113262,0.0004044526633723409,0.0003055071625733759,0.0008808832436652656,0.0005106272131037325,0.0005299222459023148,-9.391127269065428e-05,0.0004304581046444362,0.0012652839652562207,0.0006964803763524365,0.00044073844062154493,0.0006706747151287494,0.0004758974432677857,0.0011172529169936661,0.00022538493219767145,8.479321977522258e-05,0.0004238289758309703,0.00022072231653912157,0.00025699238414371927,0.00024179445348485287,0.00031068679356009905,0.0003765203323199267,0.00042611326589658165,9.167889454725846e-05,9.613194480025502e-05,0.0008278370750524627,0.00026682189561883787,0.00041934925880321775,0.002771427105356469,0.0004247879983900414,0.0008642886891117175,0.0005553276340585748,0.00032825963026613596,0.0008172975965466723,0.00040760480927510786,0.0010420830024117373,0.0006014632703191784,0.0020485152525019186,3.3924704622969024e-05,0.0004609930429188871,0.0006792815361555858,6.941238636901164e-06,0.0007383678886436158,0.0007210995684421275,0.0009192726267633143,0.00032221575930614123,0.001804926706587457,0.0009398908705367235,0.0015985975514549327,0.00035111966157305827,0.0010765409797014913,0.0006737159728321441,0.0012921044722975933,0.0004688378601997445,0.0008799137124700731,-0.00027208122190834985,8.102556446944566e-05,-0.00012287667744911016,0.0005335016550538223,0.0005868205748206503,0.0002605009529847798,0.0014301789895708812,0.0002959943866684679,0.00033441053093770905,0.0005117848870824442,0.0005294208527228486,0.0012489012316415056,0.0007173555554011849,0.00043637923367578584,0.0003028954348016423,0.00013585729193686587,0.0003739594655600453,0.0006653687438114253,0.0005002857089729974,0.0022256637167256408,0.0002643364595024346,0.0008090278272143232,0.0005801983152401056,0.001696090509888787,0.0008284914269650476,0.0005465257410257222,0.00012489201970827292,0.0012012066186578296,0.00018288034488334764,-0.0003314680238004338,0.0005042895949245091,0.00014163154396129723,-3.5619661724964274e-06,0.0003638986823937481,0.0007522257950819168,0.0005544689879674148,0.0006470655643809583,0.0006818461988901084,0.0005676897693696426,0.000612504389805333,0.0016918226197252138,0.0006904459449738334,0.00020068264929733873,0.0007526286830466532,-0.00015527243693245446,0.0006579470605858938,0.0017600064930416823,0.0001294657144069244,0.0005637064118879621,-5.7501355100669976e-05,0.0005154878393564983,0.0014709080250358316,0.0003317809615314035,0.0003430519458952687,0.00027408647386849256,7.982405813385309e-05,0.0016517721906354477,0.0006317533246584063,0.0012152575233598819,0.0012613587272359095,0.0011310647331935876,0.005305911843125331,0.00033773443294865665,0.0009447073328551644,0.0005757440228552087,0.00040275232456174254,0.0005194940249730464,0.00043401169642258387,0.00034897954652525335,-0.00021105367931540742,0.00040727825225761607,0.0009402776738453841,0.0008241566892774133,0.000799265743094893,0.0008212005197971195,-3.0518133863994096e-05,0.0011426823331964907,-8.204307896456335e-05,0.00023706791486239993,0.0003492183343625318,0.0010995365338440138,0.0004663704325535844,0.0008832304508017058,0.0005456624023663627,0.0006935233469215293,0.0002589804740557396,-0.00016175973953661975,0.00031703658165145,0.002105544357150239,0.0007288026102738234,0.0010941213528834013,3.109537017166706e-05,0.0003077120078179748,0.00020412030346373617,0.0005903923048138592,0.000308747553595004,0.000765747839753784,0.00044512512106000966,-4.6394055360530266e-06,0.0004966930752623005,0.0006769560269851155,-0.0004424144398402121,0.0005911817712750286,5.44685375405698e-05,0.0003414230968912206,0.0005361880507513191,0.0009751092041024185,0.0010015908833220445,0.00040889263366184066,0.0003292705951105174,0.0005627050315536648,0.0013512982265836153,0.000507234484615795,0.0012068985096427742,0.0003297928102393593,0.0006402123858658715,0.0001662344325295942,0.0007072625174246085,0.0005325646063685256,0.0005458664722977647,0.00031536051024783345,-0.0003273953508439712,0.0003267472932364411,0.0003225211105690173,0.0005415280677270256,0.00013352204867488396,0.0005008519205171085,0.0002687125584946848,0.001567062525296907,0.0016155943253901163,0.0002420632308302147,0.0007446960884103176,0.0003096782781317529,0.0005429612677340161,0.001300445273833982,0.00010993065202370437,0.00015399064820753193,0.0006041742366913877,0.0014069853618041482,0.001799668806489362,0.0008180467748829316,0.0008090404871474771,0.0004012467888183348,0.00048767284587031734,0.000546724341587404,0.0009074177553896951,0.0004507781014574305,0.000350728315829397,0.0003417715923976231,0.0012646702787837212,0.001285305393176759,-3.890759867229933e-05,0.0007273278041570834,0.0006877230927921338,0.0008017206738860296,0.0006629209515979899,0.0006135399036251471,0.0018759025210819517,0.00014511910110307167,0.0004561540866086192,0.0012380631167550745,-5.755454775119212e-05,0.00033410672392917906,0.0012663280486270012,0.0006250054875274153,0.0007275704945277827,0.0007477613923500381,0.0007022707649848744,0.0009328618534525831,0.0009958625199156155,0.00033659845818061917,0.002121952460747097,0.0006148457949066291,0.0010446022709015162,0.0002587908606181525,0.00034559201911658053,0.0019023994656516302,0.0005480986942986536,0.0007646048657120423,0.0008368190764403762,0.0007017762859836555,0.0010153446913923954,0.0009184424324841934,0.0007544611629384288,0.0008117250984780571,0.0010758072624733586,0.0004521411273032209,0.0007390509894874694,0.000767357140552381,0.00048774498522833774,0.00013317241215275648,0.0003553707880494665,0.0005810375564627336,0.0003877817461702232,9.540749676527788e-05,0.0005056105393763448,0.0003212138148593511,0.0010182564581274135,0.001175742163288181,0.003078075877302105,0.001091413640840732,0.0008825131388528688,0.0009756192375345724,0.001121440706766442,0.001182705672552086,0.00042520943513621505,0.0015371179297420882,0.0006982225631377606,0.0011605550738766968,0.0008106640024178693,0.0006670103245524172,0.0007351778214681108,0.002328267325546766,0.001566333319097938,-0.0004024405467408658,0.0011944394499067421,0.0006000501436349937,0.00011807680533310086,0.00011635554293554843,0.0008425097535478871,0.0002941530289047707,-6.2557265425502e-05,0.0008336336155433126,0.0004148414635515602,0.0005161606757360976,0.00017575983920164244,0.00035547168109713344,0.0007469397207304947,0.00018627186201774435,9.779270385719443e-05,0.0006514716546381114,0.00036811848029906274,0.0011833920574807625,0.0004888301485753335,0.0004897344252870541,0.0004971914105012051,0.0009413948494446373,0.0005868596835320874,0.001483571138538465,0.00024916338243489126,0.00192696183827581,0.0008719406589362705,0.0004574226873625168,0.0007645123726609429,0.0008516159443108266,0.00043608640452618395,0.00011874964794386158,0.00042339947451259727,0.0010507199356749892,0.0006134200782470228,0.0007700617108588881,0.0006232923438311503,0.000414944303980188,0.00046167003816234645,0.000843400423808176,0.000474777544579366,0.0004953155663440905,0.0011344085069126114,0.0006894196000579694,0.0007259670257114001,0.00021338652367560934,0.0005592357691694312,0.0007853937964621532,0.0002588309178015634,0.0012765944292520612,0.0007631936529459599,0.000607637209523944,0.00014771192865558266,0.00027972334372388036,0.0004374885368162006,0.0006415168317684722,3.920671563485438e-05,0.0004569063614740532,-0.00015147010357593156,-2.276319186463603e-05,0.00030648402199857526,0.00036390630587252007,0.0015151591260360966,0.0005409942973365106,0.0006371831482537899,0.0038338202358746466,0.0006901285864820287,0.00130172262558753,0.00024509931217322816,0.000958100300061765,0.00011698423581887416,0.00041892730394260696,0.0009787359439975924,0.0019953531051215678,0.00040551689666760353,0.0005551822976259658,0.0003812000586513367,-0.0001391233904309644,0.000939029545783992,0.0027149668071603027,0.0005672353066142455,0.000859969996037639,0.0006881586995321728,0.0007365606687004476,0.0011542669638597608,0.003699316074451702,0.0011105377075290245,0.0006000678399230182,0.0006043103442881176,9.553561166892817e-05,0.0007385983409260914,-0.00014317655462603578,5.292722902119781e-05,0.0013122808703408262,0.00017247227431160602,0.0006786078505133807,0.0003945938677533262,0.00038429822535775116,0.0002953893678817453,0.0017303024039667548,0.0007519093764501897,0.0007081267833672801,0.0007883870199642928,0.0005250331364858764,0.0011578092499781073,0.00011681347696650435,0.0006259536153873594,-0.00015788653544756537,0.0008364719993480327,-8.392179584209356e-05,0.0004764745670188041,0.0004713985758586715,0.001780390851693676,0.0006877019516966845,0.0007036533583014668,0.0010959616782119802,0.0009110453046344011,-0.0013096813458035074,0.0007064604226618005,-0.00013799423163040182,-0.0012126432166569012,0.0006061518149867158,0.0005541809574445782,0.0001966381196577192,0.0003173898972531761,0.000721111617553182,0.0008146764342122071,0.0004960651607495611,0.0004090756913959345,0.0008323988830911886,0.0004770217445812901,0.00028222448417531684,0.0001729599671990162,0.0006327435490604441,0.0003956087178742064,0.0006188783365006177,-5.160970887410414e-05,0.0004824564834615619
